model,theta_cell,theta_author,phi
Qwen2-0.5B-Instruct,11.139700889587402,13.026502634102469,50.43720245361328
Qwen2-0.5B-Instruct,11.068842887878418,12.874134774097824,50.30440139770508
Qwen2-0.5B-Instruct,10.092782974243164,12.14342747631152,51.62228775024414
Qwen2-0.5B-Instruct,7.687811851501465,,41.84577178955078
Qwen2-0.5B-Instruct,7.651912212371826,8.901853847169319,51.185890197753906
Qwen2-0.5B-Instruct,8.864235877990723,10.109649858481013,51.717594146728516
Qwen2-0.5B-Instruct,9.07478141784668,10.502638452756036,50.75591278076172
Qwen2-0.5B-Instruct,9.50280475616455,10.921199275283588,50.688392639160156
Qwen2-0.5B-Instruct,8.513615608215332,10.208107035366748,49.1968879699707
Qwen2-0.5B-Instruct,7.839797019958496,9.426077696156968,49.83628463745117
Qwen2-0.5B-Instruct,6.058319091796875,7.093404170057532,50.93234634399414
Qwen2-0.5B-Instruct,7.7387776374816895,9.248834287195136,50.86871337890625
Qwen2-0.5B-Instruct,8.836400985717773,10.291838324401933,51.03129196166992
Qwen2-0.5B-Instruct,8.980104446411133,10.185833788483336,52.49635314941406
Qwen2-0.5B-Instruct,6.749709606170654,8.093924430626851,49.68632507324219
Qwen2-0.5B-Instruct,8.771134376525879,10.149531333044719,51.39871597290039
Qwen2-0.5B-Instruct,5.940032482147217,6.7464442205992246,52.17009353637695
Qwen2-0.5B-Instruct,8.298933982849121,9.847841877405255,50.332550048828125
Qwen2-0.5B-Instruct,9.51473331451416,12.291990920948468,49.98579406738281
Qwen2-0.5B-Instruct,8.339082717895508,9.184924207131328,52.54476547241211
Qwen2-0.5B-Instruct,9.646751403808594,11.489402712336949,50.24032974243164
Qwen2-0.5B-Instruct,8.52567195892334,10.873203535985908,48.69674301147461
Qwen2-0.5B-Instruct,6.2315874099731445,7.255265993008495,50.84181594848633
Qwen2-0.5B-Instruct,10.107192993164062,11.663797932414885,50.96518325805664
Qwen2-0.5B-Instruct,7.440545082092285,8.37808762085606,52.880184173583984
Qwen2-0.5B-Instruct,8.014226913452148,9.176898734856563,51.76768112182617
Qwen2-0.5B-Instruct,10.914013862609863,,46.20773696899414
Qwen2-0.5B-Instruct,6.7135539054870605,8.047725031080883,50.234432220458984
Qwen2-0.5B-Instruct,8.241787910461426,9.51400955153171,51.050758361816406
Qwen2-0.5B-Instruct,5.159436225891113,6.108087910580663,50.240299224853516
Qwen2-0.5B-Instruct,10.147221565246582,11.402181196635887,51.40113067626953
Qwen2-0.5B-Instruct,8.945205688476562,10.299242249462226,51.31003952026367
Qwen2-0.5B-Instruct,5.496187210083008,6.679160027085429,49.1113166809082
Qwen2-0.5B-Instruct,8.536100387573242,10.339540365565302,50.69100570678711
gpt2,0.4111691117286682,0.5258904151451318,46.478145599365234
gpt2,0.6431576609611511,0.8107639450480236,47.640663146972656
gpt2,0.3083765506744385,0.4236493134592109,44.54308319091797
gpt2,0.8448780179023743,1.0030884116972427,50.80508041381836
gpt2,0.5605795383453369,0.6874722003401235,50.21141052246094
gpt2,1.050157070159912,1.1805777074691939,52.42143249511719
gpt2,0.524140477180481,0.7055243903164671,45.34322738647461
gpt2,0.7375442385673523,0.8322175692310336,52.39139175415039
gpt2,0.8835954070091248,1.0313107533477353,51.58107376098633
gpt2,1.0355209112167358,1.349392662995229,47.4142951965332
gpt2,0.9737772941589355,1.1779549148279091,51.00861358642578
gpt2,0.6507192850112915,0.8569428540264797,46.87153625488281
gpt2,0.8993989825248718,1.042416640938176,51.754634857177734
gpt2,0.6584911942481995,0.7725148856959522,50.07563781738281
gpt2,0.6593820452690125,0.7850277922554155,50.308319091796875
gpt2,0.4857777953147888,0.6000799299098103,48.35002136230469
gpt2,1.0199077129364014,1.207966766040945,51.68421173095703
gpt2,0.9464671015739441,1.0966893240830973,51.211360931396484
gpt2,0.9379522204399109,1.0913890972871674,51.28544235229492
gpt2,0.5539076924324036,0.6574398585595773,50.30965042114258
gpt2,0.7922884821891785,0.8948504039200506,52.054264068603516
gpt2,1.068628191947937,1.2676899401435366,52.127960205078125
gpt2,0.8228193521499634,0.941172746871077,51.320804595947266
gpt2,0.6471007466316223,0.7532742428040262,50.29605484008789
gpt2,0.743621289730072,0.8550099104913662,52.370853424072266
gpt2,0.8383680582046509,0.9758769380439118,52.1822395324707
gpt2,0.9331415295600891,1.113573551711369,51.83932113647461
gpt2,0.8254311084747314,1.5199151658137675,45.571632385253906
gpt2,0.6641131639480591,0.8867566297535855,47.4571418762207
gpt2,0.6792617440223694,0.8534936084956234,48.88544464111328
gpt2,0.47928959131240845,0.7106060510589566,46.518943786621094
gpt2,0.6567057967185974,0.8880816864525679,49.2977294921875
gpt2,0.6743467450141907,0.9473882190157886,45.572776794433594
gpt2,0.9087060689926147,1.0451487166061812,51.89033508300781
gpt2,0.7641265392303467,0.88924281861147,52.14698028564453
gpt2,0.5028000473976135,0.625645327973168,49.11935806274414
gpt2,0.5278605818748474,0.6348046116501551,50.47355270385742
gpt2,0.4756011366844177,0.5809690606121146,50.172096252441406
gpt2,1.0982486009597778,1.5991453601859154,49.06882858276367
gpt2,0.9491510391235352,1.1566105736716192,50.676334381103516
gpt2,0.6355061531066895,0.7995351140525226,48.707027435302734
gpt2,0.7162783741950989,0.8464721740288502,50.64167404174805
gpt2,1.0837202072143555,1.3845749674099648,50.35869216918945
gpt2,0.6963314414024353,0.8305168521277004,49.88673782348633
gpt2,0.8287432789802551,0.951336068356056,52.01545715332031
gpt2,0.4558543562889099,0.5699792862375641,48.67828369140625
gpt2,0.8561514616012573,1.0328407157218182,49.84499740600586
gpt2,0.7222634553909302,0.8762108176750858,50.2636833190918
gpt2,0.5740312337875366,0.8589850805883136,43.52101516723633
gpt2,0.6999750733375549,0.9444375772943431,44.72346878051758
gpt2,0.6431576609611511,0.8909162149581232,43.47462463378906
gpt2,0.8383680582046509,1.012862412399531,48.95224380493164
gpt2,0.9608303904533386,1.1193792125058797,50.05015563964844
gpt2,0.7684676051139832,0.8604877222057165,52.19248962402344
gpt2,1.0347647666931152,1.4080639879656387,44.884422302246094
gpt2,0.5503637790679932,0.628869177261414,50.471961975097656
gpt2,0.847652792930603,0.9827276177814346,50.25898361206055
gpt2,1.1010957956314087,1.4495573871734662,45.85322189331055
gpt2,0.9883376955986023,1.1578809888572417,50.25858688354492
gpt2,0.7354187369346619,0.9955410526643785,44.50218200683594
gpt2,0.843255341053009,0.978076258956656,50.639122009277344
gpt2,0.6145305037498474,0.762768205750344,47.49793243408203
gpt2,0.7780834436416626,0.9533373137828698,48.26634979248047
gpt2,0.9429458379745483,1.1711383860362363,48.19674301147461
gpt2,0.9520329833030701,1.1328278549816349,51.64543914794922
gpt2,0.8467288613319397,1.007616827116961,49.656673431396484
gpt2,0.8758100867271423,1.0369183386563159,49.36227798461914
gpt2,0.5878410935401917,0.7038100128347939,48.359561920166016
gpt2,0.7335538864135742,0.8315277201248623,51.179588317871094
gpt2,1.0246931314468384,1.218082276201734,51.93424987792969
gpt2,0.9327220916748047,1.1133754762254384,49.88123321533203
gpt2,0.8641138672828674,1.06057128375207,48.75734329223633
gpt2,0.843255341053009,0.9560693894508748,51.5308837890625
gpt2,0.8775957226753235,1.0176435448185397,51.435394287109375
gpt2,0.7669382691383362,0.8926510830073064,50.512176513671875
gpt2,0.9797872304916382,1.2926884325057832,46.823978424072266
gpt2,0.9132171273231506,1.1927969158943468,47.27851104736328
gpt2,0.7230757474899292,0.905792366970411,47.26476287841797
gpt2,0.9261955618858337,1.1081572116995488,48.87820053100586
gpt2,0.7558876872062683,1.3736534949271144,44.53905487060547
gpt2,0.9383692741394043,1.2641177512076198,44.78900146484375
gpt2,0.8811559677124023,1.016188714525327,51.49832534790039
gpt2,0.8280346989631653,0.9356334634541967,51.764522552490234
gpt2,1.0467976331710815,1.2693155251659995,48.93815994262695
gpt2,0.7085880041122437,0.8334265127141259,49.66154861450195
gpt2,0.8983104228973389,1.0743341149296457,49.57072448730469
gpt2,1.2907397747039795,1.7380167663906145,48.91395568847656
gpt2,0.8325125575065613,1.0067972044165596,49.76249313354492
gpt2,0.839767336845398,1.0933903427139813,47.616493225097656
gpt2,0.6416347026824951,0.77136741391539,48.72187042236328
gpt2,1.0781080722808838,1.2371658247427495,51.245765686035156
gpt2,0.9797872304916382,1.1819710660598766,49.23876190185547
gpt2,0.8256680965423584,0.9329765198670618,51.61580276489258
gpt2,0.9314623475074768,1.1503131392568675,48.018760681152344
gpt2,0.7600182890892029,0.9253540287533275,48.942222595214844
gpt2,0.9314623475074768,1.109919400505412,49.53934860229492
gpt2,0.8353283405303955,1.211074502113301,42.781742095947266
gpt2,0.4597012996673584,0.8446894946554769,38.887203216552734
gpt2,0.6019843220710754,0.9263512363721493,41.0361442565918
gpt2,0.7843454480171204,1.0147543747996244,46.77150344848633
gpt2,0.9839723110198975,1.203096841162726,49.455291748046875
gpt2,0.9217481017112732,1.0690543787012257,51.51329803466797
gpt2,0.9777879118919373,1.434988593673829,43.50893020629883
gpt2,0.7641265392303467,0.949703653144423,47.46570587158203
gpt2,0.8287432789802551,1.0030679211297326,49.532752990722656
gpt2,1.133496642112732,1.5674669428153962,45.481563568115234
gpt2,1.0715540647506714,1.3575479088642244,48.74748229980469
gpt2,0.6398022770881653,0.9267815382898602,42.770347595214844
gpt2,0.8708809018135071,1.0634058122576253,49.28544998168945
gpt2,0.8287432789802551,1.0699559636716673,47.60771942138672
gpt2,0.7727842330932617,0.9930138826714738,47.2953987121582
gpt2,0.9636774063110352,1.2713782422953435,46.61763000488281
gpt2,0.8921904563903809,1.031686413752086,51.214317321777344
gpt2,0.9693462252616882,1.187052726802366,48.484493255615234
gpt2,0.8613921999931335,1.0813009078830587,48.328121185302734
gpt2,0.7778319120407104,0.9795037684931885,47.33144760131836
gpt2,0.8886743187904358,1.0770252094626307,49.44520568847656
gpt2,0.8688563108444214,1.0200341110280442,49.95498275756836
gpt2,0.9387862682342529,1.1579356303706017,49.0855827331543
gpt2,0.8915322422981262,1.127063175322144,47.705257415771484
gpt2,0.9711613655090332,1.1622591401152198,49.70762634277344
gpt2,0.8963479399681091,1.056329736277492,50.91224670410156
gpt2,0.9667184352874756,1.166138687563787,50.367820739746094
gpt2,0.9510046243667603,1.2943276779065864,44.61729431152344
gpt2,0.983773410320282,1.2867188471711921,47.11399459838867
gpt2,0.8237700462341309,1.072947586528133,46.558082580566406
gpt2,1.005804419517517,1.2476501651187193,48.94915771484375
gpt2,0.8928480744361877,1.1241193637898685,47.76353454589844
gpt2,0.8235324621200562,1.1699567633098242,44.067203521728516
gpt2,1.063672661781311,1.2031105015410661,51.92881393432617
gpt2,0.8991813063621521,1.059505774241548,50.78136444091797
gpt2,0.9020059704780579,1.1432370632767344,47.889068603515625
gpt2,0.6781084537506104,0.8385354942132954,47.99943923950195
gpt2,0.9112865328788757,1.1245360053292393,49.15825653076172
gpt2,1.2987502813339233,1.5972533977858219,49.425025939941406
gpt2,0.945225715637207,1.1899350666321113,49.23292922973633
gpt2,0.9805857539176941,1.2577861658470182,48.133331298828125
gpt2,0.8464977145195007,1.0335852063413495,49.19797897338867
gpt2,1.0572141408920288,1.2337780509144234,51.31753158569336
gpt2,1.0149071216583252,1.27487529915039,48.51174545288086
gpt2,1.044926643371582,1.2142163891315068,51.65839767456055
gpt2,0.906334400177002,1.161801517440829,47.78361892700195
gpt2,0.8093922138214111,1.0099254310564254,48.4350471496582
gpt2,0.9196227788925171,1.1232177788194269,49.465606689453125
gpt2,0.6644077301025391,0.9130460278689645,42.228240966796875
gpt2,0.7399281859397888,1.036583659386985,41.89696502685547
gpt2,0.6361216902732849,0.9021655365211342,40.944766998291016
gpt2,1.069543480873108,1.3069088863577498,48.19070816040039
gpt2,0.9147157073020935,1.1137511366297892,47.77306365966797
gpt2,0.9028733372688293,1.0264818096045363,50.83418655395508
gpt2,1.0540627241134644,1.4991377303585887,42.05100631713867
gpt2,0.8688563108444214,1.0083886384931726,49.7881965637207
gpt2,1.1601154804229736,1.3596447769394182,49.743202209472656
gpt2,1.1497801542282104,1.5693520750263197,43.37741470336914
gpt2,1.214342713356018,1.4322155368708038,49.37385177612305
gpt2,0.9757846593856812,1.3474392288926054,43.15050506591797
gpt2,0.9940628409385681,1.1845597077553114,49.03705978393555
gpt2,0.8122881054878235,1.0267140360363167,46.25559997558594
gpt2,0.8513383269309998,1.0570537363295134,47.01762008666992
gpt2,1.0214415788650513,1.3183699437850311,45.79338836669922
gpt2,1.0592482089996338,1.2216886160835008,50.09838104248047
gpt2,1.1681838035583496,1.4080981389114886,48.80432891845703
gpt2,1.1523301601409912,1.3954622889469652,48.69855499267578
gpt2,0.7878302931785583,0.9877819577672441,45.973182678222656
gpt2,0.981981635093689,1.136092685404901,50.39350891113281
gpt2,1.073378562927246,1.2608802415410338,50.9892463684082
gpt2,0.8917517066001892,1.085289738358346,47.797203063964844
gpt2,0.9343988299369812,1.1728527635179096,46.49900817871094
gpt2,0.9903156757354736,1.1413246103091308,50.734676361083984
gpt2,1.140381097793579,1.320897113777936,50.76076889038086
gpt2,1.1611270904541016,1.437754820287684,50.03133010864258
gpt2,0.83110111951828,1.1337226097629065,42.56153106689453
gpt2,0.9223847389221191,1.2040257468898476,45.03692626953125
gpt2,0.8420942425727844,1.0981304939979701,44.89775466918945
gpt2,1.0129772424697876,1.2576359016852778,47.170623779296875
gpt2,0.8451096415519714,1.0631189443124847,46.297760009765625
gpt2,1.05034339427948,1.5155370145557894,42.71186828613281
gpt2,1.2417503595352173,1.4707446339788457,50.54217529296875
gpt2,0.9731742143630981,1.1308744208790111,49.79056167602539
gpt2,0.9329318404197693,1.1779617450170792,46.42231369018555
gpt2,0.582490861415863,0.711883296433749,46.91946792602539
gpt2,0.9394114017486572,1.1445279690298666,47.85282516479492
gpt2,1.401373267173767,1.7549419751539062,47.856536865234375
gpt2,1.2246124744415283,1.5560400363339648,48.766849517822266
gpt2,1.0409865379333496,1.309094546892154,46.76289367675781
gpt2,0.8016186356544495,0.9776664476064552,47.190555572509766
gpt2,1.1877857446670532,1.4143067808670302,50.05097961425781
gpt2,1.0980702638626099,1.3767612309994701,47.07781219482422
gpt2,1.1371161937713623,1.2950585081477777,50.89162063598633
gpt2,0.9725707173347473,1.2413937118389875,46.22687911987305
gpt2,1.0286955833435059,1.263106883210458,47.56276321411133
gpt2,1.03948175907135,1.2686939779515285,47.73486328125
SmolLM-135M-Instruct,4.729280471801758,7.144548626562588,47.7775993347168
SmolLM-135M-Instruct,6.397181987762451,,36.54679489135742
SmolLM-135M-Instruct,4.489778995513916,9.918568486260737,42.60167694091797
SmolLM-135M-Instruct,4.061630725860596,5.794008491786797,48.079559326171875
SmolLM-135M-Instruct,3.5918326377868652,5.50131439528424,46.374412536621094
SmolLM-135M-Instruct,3.304286479949951,5.9145066891241616,45.71977996826172
SmolLM-135M-Instruct,3.944615602493286,8.984505966315643,45.12519454956055
SmolLM-135M-Instruct,5.39092493057251,,39.69297790527344
SmolLM-135M-Instruct,4.115563869476318,6.174832519150027,46.87710189819336
SmolLM-135M-Instruct,4.780654430389404,7.498092878380787,45.6467170715332
SmolLM-135M-Instruct,2.9447712898254395,4.480925114419355,46.84907150268555
SmolLM-135M-Instruct,4.66253662109375,12.078786566006519,46.84116744995117
SmolLM-135M-Instruct,5.118832588195801,12.703543969387585,46.66915512084961
SmolLM-135M-Instruct,5.344964981079102,,41.5050048828125
SmolLM-135M-Instruct,3.087179660797119,4.271163174819094,48.93367004394531
SmolLM-135M-Instruct,3.609288454055786,5.325034042995381,47.39960479736328
SmolLM-135M-Instruct,4.519824028015137,6.838358076260087,46.7304801940918
SmolLM-135M-Instruct,3.795346975326538,5.2158193181668775,48.49068069458008
SmolLM-135M-Instruct,4.503804683685303,,43.763336181640625
SmolLM-135M-Instruct,3.8588943481445312,6.224925126522901,45.63148880004883
SmolLM-135M-Instruct,2.009545087814331,3.4665395698349117,44.929508209228516
SmolLM-135M-Instruct,5.020007610321045,9.487392304336172,44.593292236328125
SmolLM-135M-Instruct,3.999096393585205,5.733424713848783,46.408573150634766
SmolLM-135M-Instruct,4.813569068908691,,40.867069244384766
SmolLM-135M-Instruct,4.102123260498047,6.223156107527868,46.78615951538086
SmolLM-135M-Instruct,3.187394618988037,4.923248165069381,44.961143493652344
SmolLM-135M-Instruct,2.49591064453125,4.64929610764934,43.366371154785156
SmolLM-135M-Instruct,4.8009772300720215,,44.54713821411133
SmolLM-135M-Instruct,4.2946391105651855,6.285037621408184,47.16458511352539
SmolLM-135M-Instruct,2.449045181274414,2.9019356424741476,52.24991226196289
SmolLM-135M-Instruct,4.713639259338379,6.4742270312283665,47.75399398803711
SmolLM-135M-Instruct,2.6679980754852295,3.957971680617329,47.54845428466797
SmolLM-135M-Instruct,2.8658034801483154,4.723745169602479,45.372615814208984
SmolLM-135M-Instruct,5.371260166168213,8.66171805633001,45.99275207519531
SmolLM-135M-Instruct,5.247325897216797,8.804646594901698,45.37327194213867
SmolLM-135M-Instruct,3.6128127574920654,6.217842220353598,44.531654357910156
SmolLM-135M-Instruct,4.501150608062744,,43.53162384033203
SmolLM-135M-Instruct,5.573411464691162,,43.05586242675781
SmolLM-135M-Instruct,3.7943148612976074,5.681890936561037,46.94557571411133
SmolLM-135M-Instruct,4.64405632019043,8.62941809174502,43.851749420166016
SmolLM-135M-Instruct,3.5050933361053467,5.619961611356532,45.834571838378906
SmolLM-135M-Instruct,4.285600185394287,6.524948016004881,46.551658630371094
SmolLM-135M-Instruct,3.416384220123291,5.025940059240523,46.745765686035156
SmolLM-135M-Instruct,5.056715965270996,8.402368943355455,45.43830108642578
SmolLM-135M-Instruct,4.51978063583374,6.216619616492165,46.75407791137695
SmolLM-135M-Instruct,5.352328300476074,8.981917324620207,44.239994049072266
SmolLM-135M-Instruct,4.689932823181152,7.992468800695481,46.42741012573242
SmolLM-135M-Instruct,5.262948513031006,,42.06357955932617
SmolLM-135M-Instruct,5.315517902374268,9.160089639309161,48.282737731933594
SmolLM-135M-Instruct,6.241458892822266,,35.51020431518555
SmolLM-135M-Instruct,5.75101375579834,9.322900858554755,42.914520263671875
SmolLM-135M-Instruct,3.6395411491394043,4.537875231718922,48.586761474609375
SmolLM-135M-Instruct,4.293271064758301,5.861415628705652,47.78260803222656
SmolLM-135M-Instruct,4.5673322677612305,8.935642792993372,46.84353256225586
SmolLM-135M-Instruct,5.147573947906494,,46.61862564086914
SmolLM-135M-Instruct,6.38509464263916,,40.7910041809082
SmolLM-135M-Instruct,4.697904109954834,6.073991606243959,48.42283630371094
SmolLM-135M-Instruct,5.171119689941406,6.972707897234237,47.23680114746094
SmolLM-135M-Instruct,4.075205326080322,5.051737683735661,48.5675048828125
SmolLM-135M-Instruct,4.737929821014404,11.629011778972009,47.266075134277344
SmolLM-135M-Instruct,6.021122455596924,14.032507536575306,46.72357177734375
SmolLM-135M-Instruct,6.071054458618164,,43.1219596862793
SmolLM-135M-Instruct,3.1991655826568604,3.9575686994562984,48.625526428222656
SmolLM-135M-Instruct,3.997676134109497,5.257606415509015,48.39536666870117
SmolLM-135M-Instruct,5.22123384475708,6.707751198951103,47.946388244628906
SmolLM-135M-Instruct,3.4300537109375,4.063190744781376,49.690303802490234
SmolLM-135M-Instruct,5.536685943603516,,46.446834564208984
SmolLM-135M-Instruct,4.335263252258301,10.885566178383632,47.26303482055664
SmolLM-135M-Instruct,3.0467753410339355,4.099349766247423,45.633541107177734
SmolLM-135M-Instruct,6.49506950378418,11.793503224753426,47.04206466674805
SmolLM-135M-Instruct,4.2156572341918945,6.383843137941588,49.18857955932617
SmolLM-135M-Instruct,6.231083869934082,,43.60117721557617
SmolLM-135M-Instruct,4.238776206970215,5.36736755547112,47.790863037109375
SmolLM-135M-Instruct,3.675675630569458,4.952010091664305,48.90198516845703
SmolLM-135M-Instruct,2.9891750812530518,4.124785390716551,44.93186569213867
SmolLM-135M-Instruct,6.728290557861328,,45.20442199707031
SmolLM-135M-Instruct,4.545751571655273,6.642625345215031,48.257606506347656
SmolLM-135M-Instruct,2.6813175678253174,2.9705107417410757,51.653076171875
SmolLM-135M-Instruct,4.724970817565918,6.383071326565377,49.833282470703125
SmolLM-135M-Instruct,2.9471635818481445,3.8046202733722025,46.36717987060547
SmolLM-135M-Instruct,3.2968125343322754,4.286585741964982,47.08601760864258
SmolLM-135M-Instruct,5.519989490509033,7.696291307716218,46.12554168701172
SmolLM-135M-Instruct,5.7374677658081055,8.526302725845337,46.589839935302734
SmolLM-135M-Instruct,4.710812091827393,8.947383888176624,47.61336135864258
SmolLM-135M-Instruct,7.176218509674072,,44.20014572143555
SmolLM-135M-Instruct,6.51186466217041,,44.120826721191406
SmolLM-135M-Instruct,4.022532939910889,5.157366559249908,47.48563003540039
SmolLM-135M-Instruct,6.5524210929870605,14.319997028930313,45.359405517578125
SmolLM-135M-Instruct,3.3397645950317383,4.383028013045562,46.726600646972656
SmolLM-135M-Instruct,4.660645961761475,8.48409898696383,48.143253326416016
SmolLM-135M-Instruct,4.215889930725098,5.4634068453906695,48.999698638916016
SmolLM-135M-Instruct,6.656553268432617,9.618327030725316,46.59453201293945
SmolLM-135M-Instruct,4.47675895690918,5.92944431283898,49.3034782409668
SmolLM-135M-Instruct,6.283379554748535,9.231977380323544,46.69968795776367
SmolLM-135M-Instruct,4.621223449707031,7.340568225552784,46.68766784667969
SmolLM-135M-Instruct,5.852768421173096,,42.77547836303711
SmolLM-135M-Instruct,7.184250831604004,13.465615495842588,47.30108642578125
SmolLM-135M-Instruct,7.53231143951416,,38.486541748046875
SmolLM-135M-Instruct,5.627721309661865,10.8796512345624,40.83221435546875
SmolLM-135M-Instruct,4.5670318603515625,6.064880133891163,50.74464797973633
SmolLM-135M-Instruct,4.478509426116943,6.188465576733373,49.74488830566406
SmolLM-135M-Instruct,5.0918145179748535,9.098932125480866,49.6423225402832
SmolLM-135M-Instruct,5.28483247756958,15.298530910561361,47.74864959716797
SmolLM-135M-Instruct,6.354527950286865,,42.01333999633789
SmolLM-135M-Instruct,4.52515172958374,6.170338254676159,50.28779602050781
SmolLM-135M-Instruct,5.194445610046387,6.481924654422971,47.538795471191406
SmolLM-135M-Instruct,4.9158172607421875,6.798100941292031,49.867637634277344
SmolLM-135M-Instruct,5.727621078491211,13.76054306420374,48.405269622802734
SmolLM-135M-Instruct,5.531586647033691,15.334539667865668,48.1072883605957
SmolLM-135M-Instruct,5.6826863288879395,,40.540592193603516
SmolLM-135M-Instruct,3.0726234912872314,3.7049268322466964,52.36844253540039
SmolLM-135M-Instruct,4.63975191116333,6.170112858433549,50.39042663574219
SmolLM-135M-Instruct,5.349655628204346,6.833481321192697,50.29706573486328
SmolLM-135M-Instruct,4.554791450500488,5.958991711188455,50.691864013671875
SmolLM-135M-Instruct,5.559081554412842,,46.47868347167969
SmolLM-135M-Instruct,4.513102054595947,6.921918610566022,50.15728759765625
SmolLM-135M-Instruct,3.5689187049865723,5.636996103146544,48.4657096862793
SmolLM-135M-Instruct,5.8704915046691895,11.573919473126686,47.60993957519531
SmolLM-135M-Instruct,4.3162922859191895,5.706773315707394,50.24064636230469
SmolLM-135M-Instruct,7.052435874938965,,43.29387664794922
SmolLM-135M-Instruct,4.40731143951416,6.017451300294594,50.16207504272461
SmolLM-135M-Instruct,3.9171669483184814,5.38342533020982,49.94303894042969
SmolLM-135M-Instruct,3.3926913738250732,5.484238922359208,47.837974548339844
SmolLM-135M-Instruct,5.252439022064209,,40.07769775390625
SmolLM-135M-Instruct,4.923064708709717,6.53492692238227,50.03806686401367
SmolLM-135M-Instruct,3.2043631076812744,3.7232317392223306,53.196537017822266
SmolLM-135M-Instruct,4.53289270401001,5.904568763881793,49.96035385131836
SmolLM-135M-Instruct,3.5853939056396484,5.210730827235218,49.630455017089844
SmolLM-135M-Instruct,3.825307607650757,5.803311209436354,48.56647491455078
SmolLM-135M-Instruct,6.348507881164551,8.996957401172576,47.33298110961914
SmolLM-135M-Instruct,5.497185707092285,8.215474477096397,49.12449645996094
SmolLM-135M-Instruct,4.005359172821045,5.49550190430056,50.17384719848633
SmolLM-135M-Instruct,6.06145715713501,,45.69493865966797
SmolLM-135M-Instruct,6.289834976196289,,43.32490539550781
SmolLM-135M-Instruct,4.338379383087158,5.82251770138243,50.37681579589844
SmolLM-135M-Instruct,6.741365432739258,11.263261979106996,46.4201774597168
SmolLM-135M-Instruct,5.115845680236816,10.07634585608803,49.627811431884766
SmolLM-135M-Instruct,5.815913677215576,,48.13774871826172
SmolLM-135M-Instruct,4.252016544342041,5.831205702006686,49.94264221191406
SmolLM-135M-Instruct,6.841288089752197,10.42926173050259,47.16111755371094
SmolLM-135M-Instruct,3.4935109615325928,4.733334755197176,50.653865814208984
SmolLM-135M-Instruct,7.267873764038086,12.638042455247163,44.90000915527344
SmolLM-135M-Instruct,5.354122161865234,8.05107182377419,49.39070129394531
SmolLM-135M-Instruct,6.5480804443359375,,44.626853942871094
SmolLM-135M-Instruct,4.635401248931885,7.063043979196825,46.96147918701172
SmolLM-135M-Instruct,6.302322864532471,,37.558563232421875
SmolLM-135M-Instruct,4.631639003753662,9.135555599810475,45.27556610107422
SmolLM-135M-Instruct,3.2049739360809326,3.8920262041808558,50.485843658447266
SmolLM-135M-Instruct,3.487509250640869,4.460461867665997,50.22349548339844
SmolLM-135M-Instruct,4.657029628753662,11.159852915073003,48.263370513916016
SmolLM-135M-Instruct,4.544027805328369,9.285382629443875,46.466129302978516
SmolLM-135M-Instruct,4.753079414367676,,38.32144546508789
SmolLM-135M-Instruct,3.909511089324951,4.733143509900416,51.0605583190918
SmolLM-135M-Instruct,5.324542045593262,6.971806312263795,46.70192337036133
SmolLM-135M-Instruct,3.3175320625305176,3.999724627013617,51.043067932128906
SmolLM-135M-Instruct,4.282811641693115,7.455499818716588,50.020687103271484
SmolLM-135M-Instruct,5.9580230712890625,15.738586338406941,47.519508361816406
SmolLM-135M-Instruct,4.981220245361328,,41.279354095458984
SmolLM-135M-Instruct,2.8854763507843018,3.392821338122964,51.364532470703125
SmolLM-135M-Instruct,4.559348106384277,5.856170043423083,50.437461853027344
SmolLM-135M-Instruct,4.36381196975708,5.42067718194307,49.30513000488281
SmolLM-135M-Instruct,3.8199288845062256,4.551842968571598,52.23500061035156
SmolLM-135M-Instruct,5.29172420501709,,44.90290451049805
SmolLM-135M-Instruct,3.841959238052368,5.206953732624201,50.70069122314453
SmolLM-135M-Instruct,3.138497829437256,4.280561515117031,49.8243293762207
SmolLM-135M-Instruct,6.503577709197998,15.36783684006948,45.490997314453125
SmolLM-135M-Instruct,2.8230669498443604,3.3156128797451396,51.71470260620117
SmolLM-135M-Instruct,4.713929653167725,,39.716148376464844
SmolLM-135M-Instruct,4.278144359588623,6.046370321240428,50.0986442565918
SmolLM-135M-Instruct,3.200817584991455,3.8726831084513798,51.490909576416016
SmolLM-135M-Instruct,2.272364377975464,2.9395631546117476,49.01438522338867
SmolLM-135M-Instruct,5.397609233856201,,43.58068084716797
SmolLM-135M-Instruct,3.840378999710083,4.870922085837913,50.77961730957031
SmolLM-135M-Instruct,2.863616704940796,3.1183228655693216,54.10709762573242
SmolLM-135M-Instruct,4.369912147521973,5.545041266350662,51.435577392578125
SmolLM-135M-Instruct,3.1630406379699707,3.816627745933085,50.443443298339844
SmolLM-135M-Instruct,2.864983558654785,3.548631613469295,50.02849197387695
SmolLM-135M-Instruct,5.027612209320068,7.645693266344764,47.10803985595703
SmolLM-135M-Instruct,5.031663417816162,7.136605116557863,48.95270919799805
SmolLM-135M-Instruct,4.319149971008301,6.260401129071948,49.53260803222656
SmolLM-135M-Instruct,4.909436225891113,,41.31340408325195
SmolLM-135M-Instruct,5.8472394943237305,,42.48576354980469
